,track_id,track_name,track_artist,track_popularity,track_album_release_date,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,liveness,valence,tempo,duration_ms,track_artist_merged,lyrics,artist_name,tags,tags_tokenized,doc_vector,combined_vector,cluster,image_url,spotify_url
0,6oJ6le65B3SEqPwMRNXWjY,higher love,Kygo,0.5,2019-06-28,Pop,0.6326797385620915,0.6673462817898917,0.7272727272727273,0.6801286173633441,1.0,0.010571840461316675,0.015931627559551888,0.08600444303395749,0.3913696865607557,0.29060535196672876,228267,kygo,"['bring', 'me', 'higher', 'love,', 'love', '', 'bring', 'me', 'higher', 'love', '', 'think', 'about', 'it,', 'there', 'must', 'be', 'a', 'higher', 'love', '', 'down', 'in', 'the', 'heart', 'or', 'hidden', 'in', 'the', 'stars', 'above', '', 'without', 'it,', 'life', 'is', 'wasted', 'time', '', 'look', 'inside', 'your', 'heart,', 'and', ""i'll"", 'look', 'inside', 'mine', '', 'things', 'look', 'so', 'bad', 'everywhere', '', 'in', 'this', 'whole', 'world,', 'what', 'is', 'fair?', '', 'we', 'walk', 'the', 'line', 'and', 'try', 'to', 'see', '', 'falling', 'behind', 'in', 'what', 'could', 'be,', 'oh', '', 'bring', 'me', 'a', 'higher', 'love', '', 'bring', 'me', 'a', 'higher', 'love,', 'oh', '', 'bring', 'me', 'a', 'higher', 'love', '', ""where's"", 'that', 'higher', 'love', 'i', 'keep', 'thinking', 'of?', '', 'bring', 'me', 'higher', 'love,', 'love', '', 'bring', 'me', 'higher', 'love', '(oh)', '', 'bring', 'me', 'higher', 'love,', 'love', '', 'bring', 'me', 'a', 'higher', 'love', '', 'bring', 'me', 'higher', 'love,', 'love', '', 'bring', 'me', 'higher', 'love', '(oh)', '', 'bring', 'me', 'higher', 'love,', 'love', '', 'bring', 'me', 'a', 'higher', 'love', '', 'worlds', 'are', 'turning,', 'and', ""we're"", 'just', 'hanging', 'on', '', 'facing', 'our', 'fear,', 'and', 'standing', 'out', 'there', 'alone', '', 'a', 'yearning,', 'yeah,', 'and', ""it's"", 'real', 'to', 'me', '', 'there', 'must', 'be', 'someone', ""who's"", 'feeling', 'for', 'me', '', 'things', 'look', 'so', 'bad', 'everywhere', '', 'in', 'this', 'whole', 'world,', 'what', 'is', 'fair', '', 'we', 'walk', 'the', 'line', 'and', 'try', 'to', 'see', '', 'falling', 'behind', 'in', 'what', 'could', 'be,', 'oh', '', 'bring', 'higher', 'love', '(my', 'love)', '', 'bring', 'higher', 'love,', 'oh', '(oh)', '', 'bring', 'higher', 'love', '(my', 'love)', '', ""where's"", 'that', 'higher', 'love', 'i', 'keep', 'thinking', 'of?', '', 'bring', 'me', 'higher', 'love,', 'love', '', 'bring', 'me', 'higher', 'love', '(oh)', '', 'bring', 'me', 'higher', 'love,', 'love', '', 'bring', 'me', 'a', 'higher', 'love', '', 'bring', 'me', 'a', 'higher', 'love', '(oh,', 'bring', 'me', 'love)', '', 'bring', 'me', 'higher', 'love,', 'oh', '(we', 'need', 'a', 'higher', 'love)', '', 'bring', 'me', 'a', 'higher', 'love', '(bring', 'me,', 'bring', 'me,', 'yeah)', '', 'a', 'higher', 'love', 'i', 'keep', 'thinking', 'of,', 'oh', '', '(bring', 'me', 'a', 'higher', 'love)', '', 'bring', 'me', 'higher', 'love,', 'love', '', '(bring', 'me', 'a', 'higher', 'love)', '', 'bring', 'higher', 'love', '(oh)', '', '(bring', 'me', 'a', 'higher', 'love)', '', 'bring', 'me', 'higher', 'love,', 'love', '', 'a', 'higher', 'love', 'i', 'keep', 'thinking', 'of,', 'oh', '', 'bring', 'me', 'a', 'higher', 'love', '', '(bring', 'me', 'higher', 'love,', 'love)', '', 'bring', 'me', 'a', 'higher', 'love,', 'oh', '(bring', 'me', 'higher', 'love)', '', '']",Kygo,bring higher love love bring higher love think must higher love heart hidden stars without life wasted time look inside heart ill look inside mine things look bad everywhere whole world fair walk line try see falling behind could oh bring higher love bring higher love oh bring higher love wheres higher love keep thinking bring higher love love bring higher love oh bring higher love love bring higher love bring higher love love bring higher love oh bring higher love love bring higher love worlds turning hanging facing fear standing alone yearning yeah real must someone whos feeling things look bad everywhere whole world fair walk line try see falling behind could oh bring higher love love bring higher love oh oh bring higher love love wheres higher love keep thinking bring higher love love bring higher love oh bring higher love love bring higher love bring higher love oh bring love bring higher love oh need higher love bring higher love bring bring yeah higher love keep thinking oh bring higher love bring higher love love bring higher love bring higher love oh bring higher love bring higher love love higher love keep thinking oh bring higher love bring higher love love bring higher love oh bring higher love Kygo dancepop pop,"['bring', 'higher', 'love', 'love', 'bring', 'higher', 'love', 'think', 'must', 'higher', 'love', 'heart', 'hidden', 'stars', 'without', 'life', 'wasted', 'time', 'look', 'inside', 'heart', 'ill', 'look', 'inside', 'mine', 'things', 'look', 'bad', 'everywhere', 'whole', 'world', 'fair', 'walk', 'line', 'try', 'see', 'falling', 'behind', 'could', 'oh', 'bring', 'higher', 'love', 'bring', 'higher', 'love', 'oh', 'bring', 'higher', 'love', 'wheres', 'higher', 'love', 'keep', 'thinking', 'bring', 'higher', 'love', 'love', 'bring', 'higher', 'love', 'oh', 'bring', 'higher', 'love', 'love', 'bring', 'higher', 'love', 'bring', 'higher', 'love', 'love', 'bring', 'higher', 'love', 'oh', 'bring', 'higher', 'love', 'love', 'bring', 'higher', 'love', 'worlds', 'turning', 'hanging', 'facing', 'fear', 'standing', 'alone', 'yearning', 'yeah', 'real', 'must', 'someone', 'whos', 'feeling', 'things', 'look', 'bad', 'everywhere', 'whole', 'world', 'fair', 'walk', 'line', 'try', 'see', 'falling', 'behind', 'could', 'oh', 'bring', 'higher', 'love', 'love', 'bring', 'higher', 'love', 'oh', 'oh', 'bring', 'higher', 'love', 'love', 'wheres', 'higher', 'love', 'keep', 'thinking', 'bring', 'higher', 'love', 'love', 'bring', 'higher', 'love', 'oh', 'bring', 'higher', 'love', 'love', 'bring', 'higher', 'love', 'bring', 'higher', 'love', 'oh', 'bring', 'love', 'bring', 'higher', 'love', 'oh', 'need', 'higher', 'love', 'bring', 'higher', 'love', 'bring', 'bring', 'yeah', 'higher', 'love', 'keep', 'thinking', 'oh', 'bring', 'higher', 'love', 'bring', 'higher', 'love', 'love', 'bring', 'higher', 'love', 'bring', 'higher', 'love', 'oh', 'bring', 'higher', 'love', 'bring', 'higher', 'love', 'love', 'higher', 'love', 'keep', 'thinking', 'oh', 'bring', 'higher', 'love', 'bring', 'higher', 'love', 'love', 'bring', 'higher', 'love', 'oh', 'bring', 'higher', 'love', 'Kygo', 'dancepop', 'pop']","[-0.1148182   0.27755967  0.27891365  0.14346087  0.10157546 -0.3957962
  0.9371487   0.7188534   0.24671975 -0.10659722  0.17695266 -0.47199616
 -0.502955    0.02642099 -0.19062145  0.03661757  0.18857735 -0.00587827
 -0.130363   -0.1722357  -0.641604   -0.03498242  0.01458413  0.6012028
  0.28078592 -0.8892594  -0.4234724  -0.12070734 -0.8001603  -0.69287425
 -0.00886884 -0.14454904 -0.20456006  0.3049798  -0.19502348 -0.507658
 -0.14775023 -0.6131939   0.4289887  -0.07956723 -0.1504064  -0.33329067
  0.21903948 -0.06419446  0.3285475   0.10469895  0.20427242  0.12834372
  0.3370658   0.4708452  -0.00622074 -0.06327867 -0.00248174  0.4537486
 -0.0579581   0.39330915  0.3432544   0.13070188 -0.02970247 -0.23088929
  0.12623768 -0.7380651  -0.30175436 -0.08613355 -0.3661488  -0.3112075
 -0.44387484 -0.03062756 -0.4259774  -0.07331637  0.20735976 -0.01429089
 -0.0644137  -0.3635027  -0.61081064  0.284414   -0.46717417  0.07639361
  0.05396989 -0.12714005  0.57365245 -0.2708629  -0.5472526   0.28006566
  0.66593194 -0.48868614  0.24096088  0.14209849  0.62902373 -0.06739476
  0.37036884 -0.12800783  0.37856948 -0.05111904  0.49939716  0.27615172
  0.54636073 -0.32687712 -0.20487577  0.13757728  0.6797869   0.35982364
  0.3697597  -0.18246894 -0.17659152 -0.05866614 -0.14177074 -0.1630249
 -0.5107369  -0.33821246 -0.2256554  -0.03039933 -0.02161011  0.33336893
 -0.14964592  0.19188294  0.0159102   0.12559876 -0.08260351 -0.21214704
  0.3277416   0.19919735  0.04292209  0.04669373  0.08832057 -0.10916653
  0.06740569 -0.28296867  0.3547162   0.36205193  0.249133    0.02334635
  0.17686237 -0.35214373 -0.32280076  0.5401215   0.39343917 -0.24037258
 -0.39964283 -0.5619455  -0.45254147 -0.01379899  0.5109495  -0.31785285
 -0.5778266  -0.17588426 -0.49825892 -0.7090326  -0.45200962 -0.20225906
  0.26251873 -0.8214576  -0.46217638 -0.3053985   0.10659813  0.19025105
 -0.580144   -0.3568037  -0.17868789 -0.10384835 -0.13168563 -0.05281834
 -0.5728198   0.18463683  0.44869977  0.08745569  0.6487105  -0.34347036
  0.10980226  0.00980348 -0.49792558 -0.32928482 -0.53960526  0.32620206
 -0.11803541  0.48934487 -0.53936636  0.3231368  -0.0980562   0.13349105
  0.35255176  0.8555694  -0.64924717  0.00497101  0.20871371 -0.06507859
  0.4561301   0.29578587  0.4067799  -0.6896717  -0.04435341  0.10100174
 -0.5897516  -0.415564    0.25995672 -0.42950854  0.19851999 -0.14325304
 -0.28996536 -0.15453632 -0.16912533 -0.09118227 -0.12112555 -0.4108327
  0.4032092   0.11796942 -0.1236871   0.11097166  0.2995377   0.73545223
 -0.42624968 -0.15602458 -0.33688393  0.4066158  -0.20152158 -0.5027936
 -0.38112786 -0.7201027  -0.71353984 -0.07589556  0.08941651 -0.6682466
  0.24473923 -0.31176883 -0.1735207  -0.6444278   0.28991714  0.36184183
 -0.1258706   0.41751683  0.441114    0.20742834  0.21011707  0.8635118
  0.08584037 -0.20397942  0.11669128  0.03943866 -0.18886891  0.07403356
 -0.36021405 -0.3030007  -0.51197     0.1322406  -0.25693113 -0.33146065
  0.12443315  0.260253    0.05703315 -0.29555225 -0.5219497   0.32476595
 -0.34422126  0.5595361  -0.86370564 -0.2645511   0.61421067 -0.11672841
 -0.7812019  -0.4947232   0.79953825 -0.10118657  0.47012642 -0.60169685
 -0.7382049   0.14130485  0.2791138  -0.63197947 -0.43722552 -0.05168559
 -0.3323991   0.12612487 -0.7639482  -0.521668    0.3611097  -0.11438625
 -0.34595037  0.26731387 -0.716525   -0.1164372   0.5338337   0.20602623
  0.13683674  0.6275136   0.1114633  -0.29791003 -0.57498455  0.5750873
  0.01767754  0.2252568   0.12492839  0.6276074   0.46903598  0.1771481
  0.35588267  0.24022895  0.28833178 -0.1105421   0.42443508 -0.52412575]","[-0.1148182   0.27755967  0.27891365  0.14346087  0.10157546 -0.39579621
  0.93714869  0.71885341  0.24671975 -0.10659722  0.17695266 -0.47199616
 -0.50295502  0.02642099 -0.19062145  0.03661757  0.18857735 -0.00587827
 -0.130363   -0.1722357  -0.64160401 -0.03498242  0.01458413  0.60120279
  0.28078592 -0.8892594  -0.4234724  -0.12070734 -0.80016029 -0.69287425
 -0.00886884 -0.14454904 -0.20456006  0.3049798  -0.19502348 -0.507658
 -0.14775023 -0.61319393  0.4289887  -0.07956723 -0.15040641 -0.33329067
  0.21903948 -0.06419446  0.32854751  0.10469895  0.20427242  0.12834372
  0.33706579  0.47084519 -0.00622074 -0.06327867 -0.00248174  0.45374861
 -0.0579581   0.39330915  0.34325439  0.13070188 -0.02970247 -0.23088929
  0.12623768 -0.73806512 -0.30175436 -0.08613355 -0.3661488  -0.3112075
 -0.44387484 -0.03062756 -0.42597741 -0.07331637  0.20735976 -0.01429089
 -0.0644137  -0.36350271 -0.61081064  0.28441399 -0.46717417  0.07639361
  0.05396989 -0.12714005  0.57365245 -0.27086291 -0.5472526   0.28006566
  0.66593194 -0.48868614  0.24096088  0.14209849  0.62902373 -0.06739476
  0.37036884 -0.12800783  0.37856948 -0.05111904  0.49939716  0.27615172
  0.54636073 -0.32687712 -0.20487577  0.13757728  0.67978692  0.35982364
  0.36975971 -0.18246894 -0.17659152 -0.05866614 -0.14177074 -0.1630249
 -0.51073688 -0.33821246 -0.22565541 -0.03039933 -0.02161011  0.33336893
 -0.14964592  0.19188294  0.0159102   0.12559876 -0.08260351 -0.21214704
  0.32774159  0.19919735  0.04292209  0.04669373  0.08832057 -0.10916653
  0.06740569 -0.28296867  0.35471621  0.36205193  0.24913301  0.02334635
  0.17686237 -0.35214373 -0.32280076  0.5401215   0.39343917 -0.24037258
 -0.39964283 -0.5619455  -0.45254147 -0.01379899  0.51094949 -0.31785285
 -0.57782662 -0.17588426 -0.49825892 -0.7090326  -0.45200962 -0.20225906
  0.26251873 -0.82145762 -0.46217638 -0.30539849  0.10659813  0.19025105
 -0.58014399 -0.35680369 -0.17868789 -0.10384835 -0.13168563 -0.05281834
 -0.57281983  0.18463683  0.44869977  0.08745569  0.64871049 -0.34347036
  0.10980226  0.00980348 -0.49792558 -0.32928482 -0.53960526  0.32620206
 -0.11803541  0.48934487 -0.53936636  0.32313681 -0.0980562   0.13349105
  0.35255176  0.85556942 -0.64924717  0.00497101  0.20871371 -0.06507859
  0.45613009  0.29578587  0.40677989 -0.6896717  -0.04435341  0.10100174
 -0.5897516  -0.415564    0.25995672 -0.42950854  0.19851999 -0.14325304
 -0.28996536 -0.15453632 -0.16912533 -0.09118227 -0.12112555 -0.4108327
  0.40320921  0.11796942 -0.1236871   0.11097166  0.29953769  0.73545223
 -0.42624968 -0.15602458 -0.33688393  0.40661579 -0.20152158 -0.50279361
 -0.38112786 -0.72010273 -0.71353984 -0.07589556  0.08941651 -0.66824663
  0.24473923 -0.31176883 -0.1735207  -0.64442778  0.28991714  0.36184183
 -0.1258706   0.41751683  0.44111401  0.20742834  0.21011707  0.8635118
  0.08584037 -0.20397942  0.11669128  0.03943866 -0.18886891  0.07403356
 -0.36021405 -0.30300069 -0.51196998  0.13224059 -0.25693113 -0.33146065
  0.12443315  0.26025301  0.05703315 -0.29555225 -0.52194971  0.32476595
 -0.34422126  0.5595361  -0.86370564 -0.2645511   0.61421067 -0.11672841
 -0.7812019  -0.4947232   0.79953825 -0.10118657  0.47012642 -0.60169685
 -0.7382049   0.14130485  0.2791138  -0.63197947 -0.43722552 -0.05168559
 -0.3323991   0.12612487 -0.7639482  -0.52166802  0.3611097  -0.11438625
 -0.34595037  0.26731387 -0.71652502 -0.1164372   0.53383368  0.20602623
  0.13683674  0.62751359  0.1114633  -0.29791003 -0.57498455  0.57508731
  0.01767754  0.2252568   0.12492839  0.62760741  0.46903598  0.1771481
  0.35588267  0.24022895  0.28833178 -0.1105421   0.42443508 -0.52412575
  0.5         0.63267974  0.66734628  0.72727273  0.68012862  1.
  0.01057184  0.01593163  0.08600444  0.39136969  0.29060535]",3,https://i.scdn.co/image/ab67616d0000b2737c8977a0ad3a3a0627be9ed7,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
